cidade;ano;vivos;perinatais;maformacao;respiratorio;infecparasit
3501905;2015;886;1;2;0;0
3502002;2015;52;1;0;0;0
3502101;2015;743;3;2;0;0
3502200;2015;340;2;1;0;0
3502309;2015;67;0;0;0;1
3502408;2015;52;;;;
3502507;2015;480;2;2;1;0
3502606;2015;50;;;;
3502705;2015;370;1;0;0;0
3502754;2015;311;3;1;0;0
3502804;2015;2477;10;4;3;3
3502903;2015;472;4;0;0;0
3503000;2015;71;;;;
3503109;2015;80;1;0;0;0
3503158;2015;17;0;0;0;0
3503208;2015;2960;21;5;1;1
3503307;2015;1599;5;5;1;2
3503356;2015;30;1;0;0;0
3503406;2015;81;0;0;1;1
3503505;2015;49;;;;
3503604;2015;153;1;2;0;0
3503703;2015;101;1;2;0;0
3503802;2015;632;3;2;2;1
3503901;2015;1461;10;0;0;0
3503950;2015;21;;;;
3504008;2015;1260;8;3;1;0
3504107;2015;2090;21;10;0;1
3504206;2015;172;2;0;0;0
3504305;2015;74;;;;
3504404;2015;154;2;1;0;0
3504503;2015;1325;6;5;0;0
3504602;2015;235;;;;
3504701;2015;17;;;;
3504800;2015;91;1;0;0;0
3504909;2015;99;;;;
3505005;2015;42;0;1;0;0
3505104;2015;100;0;0;0;0
3505203;2015;406;2;2;0;0
3505302;2015;348;1;1;1;0
3505351;2015;76;1;0;0;0
3505401;2015;84;;;;
3505500;2015;1614;9;2;2;0
3505609;2015;509;3;3;0;0
3505708;2015;5642;47;17;2;0
3505807;2015;324;2;1;0;0
3505906;2015;752;3;1;0;0
3506003;2015;5015;22;21;3;3
3506102;2015;941;8;1;0;1
3506201;2015;30;;;;
3506300;2015;142;2;0;0;0
3506359;2015;981;5;2;0;0
3506409;2015;105;;;;
3506508;2015;1526;8;4;0;1
3506607;2015;394;6;1;0;1
3506706;2015;168;4;1;0;0
3506805;2015;139;;;;
3506904;2015;124;;;;
3507001;2015;822;5;0;0;0
3507100;2015;356;2;2;0;0
3507159;2015;80;;;;
3507209;2015;9;;;;
3507308;2015;57;1;1;0;0
3507407;2015;145;;;;
3507456;2015;46;;;;
3507506;2015;1970;12;5;0;4
3507605;2015;2226;13;11;0;0
3507704;2015;66;;;;
3507753;2015;40;1;0;0;1
3507803;2015;277;3;0;1;0
3507902;2015;332;8;0;0;0
3508009;2015;331;3;0;1;0
3508108;2015;216;1;1;0;0
3508207;2015;54;0;3;0;0
3508306;2015;54;;;;
3508405;2015;812;10;2;0;0
3508504;2015;1311;5;3;0;0
3508603;2015;415;4;0;0;0
3508702;2015;198;1;0;0;0
3508801;2015;224;;;;
3508900;2015;34;;;;
3509007;2015;1336;12;5;0;0
3509106;2015;36;;;;
3509205;2015;1348;7;3;1;2
3509254;2015;466;8;2;0;0
3509304;2015;120;1;0;0;0
3509403;2015;357;1;1;0;0
3509452;2015;79;1;1;0;0
3509502;2015;16326;70;39;8;2
3509601;2015;1237;5;7;1;0
3509700;2015;747;6;4;0;0
3509809;2015;58;1;0;0;0
3509908;2015;210;3;0;0;0
3509957;2015;64;1;1;0;0
3510005;2015;372;1;0;0;0
3510104;2015;22;1;0;0;0
3510153;2015;63;;;;
3510203;2015;664;4;0;0;0
3510302;2015;317;4;0;2;0
3510401;2015;716;1;2;1;0
3510500;2015;1796;12;2;1;0
3510609;2015;7112;49;18;4;7
3510708;2015;119;;;;
3510807;2015;322;3;1;0;0
3510906;2015;22;;;;
3511003;2015;236;;;;
3511102;2015;1408;5;4;1;0
3511201;2015;97;1;1;0;0
3511300;2015;115;1;0;0;0
3511409;2015;269;1;0;0;0
3511508;2015;567;3;3;0;1
3511607;2015;246;5;0;0;0
3511706;2015;225;2;1;0;1
3511904;2015;114;1;0;0;0
3512001;2015;255;0;1;0;0
3512100;2015;113;0;0;0;0
3512209;2015;406;3;2;0;0
3512308;2015;206;1;1;0;0
3512407;2015;299;2;2;0;0
3512506;2015;64;;;;
3512605;2015;51;;;;
3512704;2015;53;;;;
3512803;2015;752;3;2;0;0
3512902;2015;86;;;;
3513009;2015;4165;24;10;3;2
3513108;2015;437;0;1;0;0
3513207;2015;122;0;1;0;0
3513306;2015;21;0;0;0;0
3513405;2015;1065;7;2;0;1
3513504;2015;1893;20;8;2;1
3513603;2015;223;1;0;0;0
3513702;2015;392;3;2;0;0
3513801;2015;6181;52;23;1;4
3513850;2015;13;;;;
3513900;2015;122;;;;
3514007;2015;132;1;0;0;0
3514106;2015;357;5;0;0;1
3514205;2015;19;;;;
3514304;2015;106;0;0;0;0
3514403;2015;497;0;1;0;0
3514502;2015;140;1;0;0;0
3514601;2015;119;2;0;1;0
3514700;2015;86;1;0;0;0
3514809;2015;233;0;1;0;0
3514908;2015;243;1;0;0;1
3514924;2015;42;;;;
3514957;2015;17;1;0;0;0
3515004;2015;4497;26;10;5;3
3515103;2015;1027;3;2;0;0
3515129;2015;45;0;0;0;0
3515152;2015;286;2;1;0;0
3515186;2015;442;6;1;0;0
3515194;2015;66;1;1;0;1
3515202;2015;92;;;;
3515301;2015;49;;;;
3515350;2015;120;1;0;0;0
3515400;2015;219;2;1;0;0
3515509;2015;879;2;1;0;0
3515608;2015;52;2;0;0;0
3515657;2015;14;;;;
3515707;2015;2955;17;3;2;1
3515806;2015;13;;;;
3515905;2015;33;;;;
3516002;2015;123;3;0;0;0
3516101;2015;40;0;1;0;0
3516200;2015;4902;26;10;0;2
3516309;2015;3100;17;5;1;3
3516408;2015;2320;17;5;3;2
3516507;2015;32;0;2;0;0
3516606;2015;65;;;;
3516705;2015;552;7;2;0;1
3516804;2015;43;1;0;0;0
3516853;2015;68;1;0;0;0
3516903;2015;104;;;;
3517000;2015;116;0;1;0;0
3517109;2015;61;;;;
3517208;2015;132;1;0;0;0
3517307;2015;69;;;;
3517406;2015;436;0;0;1;2
3517505;2015;241;3;0;0;0
3517604;2015;257;3;1;0;0
3517703;2015;272;1;1;0;1
3517802;2015;80;;;;
3517901;2015;123;0;0;0;0
3518008;2015;15;0;1;0;0
3518107;2015;83;;;;
3518206;2015;413;6;1;0;0
3518305;2015;438;2;3;1;0
3518404;2015;1452;5;2;0;0
3518503;2015;127;3;0;0;0
3518602;2015;479;0;2;1;0
3518701;2015;4762;48;13;1;6
3518800;2015;21962;145;65;16;10
3518859;2015;107;;;;
3518909;2015;67;0;0;0;0
3519006;2015;112;1;0;0;0
3519055;2015;218;;;;
3519071;2015;3157;18;4;2;0
3519105;2015;145;1;0;0;0
3519204;2015;61;1;0;0;0
3519253;2015;76;1;2;0;1
3519303;2015;489;2;1;1;0
3519402;2015;132;0;2;0;0
3519501;2015;76;;;;
3519600;2015;769;3;2;0;0
3519709;2015;1150;7;3;0;0
3519808;2015;106;;;;
3519907;2015;112;1;0;0;0
3520004;2015;287;1;0;1;0
3520103;2015;334;5;0;0;0
3520202;2015;136;0;1;0;0
3520301;2015;388;0;2;0;0
3520400;2015;469;2;0;0;0
3520426;2015;158;0;0;0;0
3520442;2015;275;;;;
3520509;2015;3077;24;1;1;3
3520608;2015;61;1;0;0;0
3520707;2015;47;1;0;0;0
3520806;2015;36;;;;
3520905;2015;156;;;;
3521002;2015;432;4;1;0;0
3521101;2015;97;0;0;0;1
3521150;2015;68;;;;
3521200;2015;55;0;1;0;0
3521309;2015;203;;;;
3521408;2015;264;;;;
3521507;2015;85;;;;
3521606;2015;70;;;;
3521705;2015;268;2;1;0;0
3521804;2015;306;6;0;0;1
3521903;2015;147;0;1;0;0
3522000;2015;45;;;;
3522109;2015;1395;9;5;1;1
3522158;2015;46;2;1;0;0
3522208;2015;2729;19;7;1;1
3522307;2015;2227;11;9;1;0
3522406;2015;1492;18;7;2;3
3522505;2015;4387;17;9;1;0
3522604;2015;853;3;1;0;1
3522653;2015;71;1;0;0;0
3522703;2015;459;3;1;0;0
3522802;2015;193;0;0;0;0
3522901;2015;175;2;0;0;0
3523008;2015;74;1;0;0;0
3523107;2015;6172;38;13;3;2
3523206;2015;653;7;0;0;0
3523305;2015;149;0;0;0;0
3523404;2015;1483;6;4;1;0
3523503;2015;273;1;0;0;0
3523602;2015;146;;;;
3523701;2015;69;1;0;0;0
3523800;2015;86;;;;
3523909;2015;2422;14;7;2;0
3524006;2015;898;5;1;0;0
3524105;2015;473;4;1;0;0
3524204;2015;70;0;1;0;0
3524303;2015;883;5;1;0;0
3524402;2015;3256;16;11;3;1
3524501;2015;87;;;;
3524600;2015;249;1;0;0;0
3524709;2015;859;4;3;0;0
3524808;2015;532;7;2;0;1
3524907;2015;71;;;;
3525003;2015;1952;15;8;1;1
3525102;2015;572;3;1;0;0
3525201;2015;468;3;0;1;0
3525300;2015;1734;13;4;0;0
3525409;2015;44;1;0;0;0
3525508;2015;158;0;0;0;0
3525607;2015;84;2;0;0;0
3525706;2015;462;3;0;0;0
3525805;2015;59;;;;
3525854;2015;34;;;;
3525904;2015;5802;22;19;2;6
3526001;2015;227;1;1;0;0
3526100;2015;278;;;;
3526209;2015;487;4;2;0;0
3526308;2015;43;;;;
3526407;2015;354;3;2;0;0
3526506;2015;56;;;;
3526605;2015;112;1;0;0;0
3526704;2015;1247;8;3;0;0
3526803;2015;885;3;1;0;0
3526902;2015;3577;17;10;1;2
3527009;2015;81;;;;
3527108;2015;926;3;3;0;0
3527207;2015;1250;4;4;0;0
3527256;2015;23;;;;
3527306;2015;757;5;0;0;0
3527405;2015;183;2;0;0;0
3527504;2015;29;0;1;0;0
3527603;2015;191;0;1;0;0
3527702;2015;72;1;0;0;0
3527801;2015;57;0;1;0;0
3527900;2015;30;;;;
3528007;2015;209;1;0;0;0
3528106;2015;94;2;0;0;0
3528205;2015;25;0;1;0;0
3528304;2015;38;;;;
3528403;2015;755;4;2;0;1
3528502;2015;1164;9;3;1;1
3528601;2015;112;1;0;0;0
3528700;2015;37;;;;
3528809;2015;191;2;1;0;0
3528858;2015;30;;;;
3528908;2015;37;0;1;0;0
3529005;2015;3042;21;9;3;0
3529104;2015;24;;;;
3529203;2015;299;5;2;0;0
3529302;2015;1100;12;2;0;1
3529401;2015;6071;43;18;3;2
3529500;2015;61;;;;
3529609;2015;47;;;;
3529658;2015;26;0;1;0;0
3529708;2015;275;3;1;0;1
3529807;2015;148;0;0;1;0
3529906;2015;323;2;0;2;0
3530003;2015;24;;;;
3530102;2015;291;1;3;0;1
3530201;2015;134;3;2;0;0
3530300;2015;765;5;1;0;0
3530409;2015;52;;;;
3530508;2015;838;2;1;0;0
3530607;2015;6798;39;18;3;5
3530706;2015;1959;12;2;2;0
3530805;2015;1212;4;1;1;0
3530904;2015;63;1;0;0;0
3531001;2015;25;;;;
3531100;2015;717;8;6;0;1
3531209;2015;77;;;;
3531308;2015;540;1;0;0;0
3531407;2015;224;2;1;0;1
3531506;2015;226;1;0;0;0
3531605;2015;52;;;;
3531704;2015;37;;;;
3531803;2015;969;5;6;0;1
3531902;2015;406;5;0;0;0
3532009;2015;157;1;0;0;0
3532058;2015;60;0;1;0;0
3532108;2015;40;;;;
3532157;2015;32;0;0;0;1
3532207;2015;93;1;0;0;0
3532306;2015;62;;;;
3532405;2015;221;0;1;0;0
3532504;2015;78;;;;
3532603;2015;100;1;0;1;0
3532702;2015;78;;;;
3532801;2015;87;;;;
3532827;2015;147;1;0;0;0
3532843;2015;21;1;0;0;0
3532868;2015;20;;;;
3532900;2015;141;1;1;0;0
3533007;2015;240;3;1;0;0
3533106;2015;11;1;0;0;1
3533205;2015;48;;;;
3533254;2015;74;0;0;0;1
3533304;2015;28;1;0;0;0
3533403;2015;735;5;2;0;0
3533502;2015;540;3;4;0;0
3533601;2015;85;1;1;0;0
3533700;2015;59;;;;
3533809;2015;27;;;;
3533908;2015;676;2;1;0;0
3534005;2015;66;;;;
3534104;2015;87;;;;
3534203;2015;65;;;;
3534302;2015;522;3;1;0;0
3534401;2015;11004;57;29;10;7
3534500;2015;23;;;;
3534609;2015;289;1;1;0;0
3534708;2015;1381;4;4;0;0
3534757;2015;139;0;1;0;0
3534807;2015;100;1;0;0;0
3534906;2015;99;2;0;0;0
3535002;2015;123;;;;
3535101;2015;129;0;2;0;0
3535200;2015;94;1;1;0;0
3535309;2015;253;0;1;0;1
3535408;2015;233;1;2;1;0
3535507;2015;585;1;0;0;0
3535606;2015;234;2;1;0;0
3535705;2015;60;;;;
3535804;2015;251;;;;
3535903;2015;34;;;;
3536000;2015;128;1;2;0;0
3536109;2015;94;;;;
3536208;2015;310;5;1;0;0
3536257;2015;22;;;;
3536307;2015;191;0;0;0;1
3536406;2015;120;;;;
3536505;2015;1476;6;1;0;1
3536570;2015;18;;;;
3536604;2015;77;1;0;0;0
3536703;2015;622;3;3;0;0
3536802;2015;56;;;;
3536901;2015;14;;;;
3537008;2015;241;0;2;0;0
3537107;2015;507;5;1;0;0
3537156;2015;28;;;;
3537206;2015;116;1;0;0;0
3537305;2015;815;4;2;0;0
3537404;2015;301;4;0;0;0
3537503;2015;119;1;1;0;0
3537602;2015;1010;3;3;0;2
3537701;2015;59;2;1;0;0
3537800;2015;777;8;3;0;1
3537909;2015;432;5;1;0;1
3538006;2015;2263;9;7;1;1
3538105;2015;149;1;0;0;0
3538204;2015;164;;;;
3538303;2015;33;1;0;0;0
3538501;2015;154;0;1;0;0
3538600;2015;354;4;1;0;0
3538709;2015;5407;45;14;2;3
3538808;2015;385;1;1;1;0
3538907;2015;248;4;2;0;0
3539004;2015;125;0;1;0;0
3539103;2015;271;1;0;0;1
3539202;2015;307;2;2;0;0
3539301;2015;899;4;1;0;0
3539400;2015;151;1;0;0;0
3539509;2015;490;2;0;0;0
3539608;2015;57;0;2;0;0
3539707;2015;41;;;;
3539806;2015;1677;10;3;1;0
3539905;2015;70;;;;
3540002;2015;256;2;0;0;0
3540101;2015;36;2;0;0;0
3540200;2015;597;5;0;0;0
3540259;2015;61;;;;
3540309;2015;34;;;;
3540408;2015;35;;;;
3540507;2015;98;;;;
3540606;2015;745;2;4;0;0
3540705;2015;658;3;0;0;0
3540754;2015;253;2;1;0;0
3540804;2015;212;4;0;0;0
3540853;2015;15;;;;
3540903;2015;205;0;1;0;0
3541000;2015;4440;46;17;2;5
3541059;2015;70;0;1;0;0
3541109;2015;56;;;;
3541208;2015;134;;;;
3541307;2015;556;5;0;0;0
3541406;2015;2922;11;4;1;0
3541505;2015;421;4;4;0;0
3541604;2015;491;3;1;0;0
3541653;2015;35;;;;
3541703;2015;190;1;0;0;0
3541802;2015;45;;;;
3541901;2015;115;2;1;0;0
3542008;2015;77;1;1;0;0
3542107;2015;103;1;0;0;0
3542206;2015;363;3;2;0;0
3542305;2015;42;;;;
3542404;2015;238;4;0;0;0
3542503;2015;77;;;;
3542602;2015;940;6;2;0;0
3542701;2015;117;1;1;0;0
3542800;2015;47;;;;
3542909;2015;170;1;1;0;0
3543006;2015;307;5;1;0;0
3543105;2015;55;;;;
3543204;2015;51;1;0;0;0
3543238;2015;16;;;;
3543253;2015;83;0;1;0;0
3543303;2015;1418;10;1;0;1
3543402;2015;8837;45;15;5;4
3543501;2015;78;1;0;0;0
3543600;2015;40;;;;
3543709;2015;136;;;;
3543808;2015;107;0;1;0;0
3543907;2015;2561;12;2;1;1
3544004;2015;456;6;0;0;0
3544103;2015;700;5;0;0;0
3544202;2015;142;;;;
3544251;2015;249;1;0;0;0
3544301;2015;146;1;0;0;0
3544400;2015;48;;;;
3544509;2015;29;;;;
3544608;2015;65;;;;
3544707;2015;31;;;;
3544806;2015;68;;;;
3544905;2015;120;0;1;0;0
3545001;2015;184;2;1;0;0
3545100;2015;47;1;0;0;0
3545159;2015;101;;;;
3545209;2015;1680;13;3;3;0
3545308;2015;598;5;0;1;0
3545407;2015;121;;;;
3545506;2015;58;0;0;0;0
3545605;2015;156;2;0;0;0
3545704;2015;59;;;;
3545803;2015;2425;10;6;0;1
3546009;2015;170;1;1;0;0
3546108;2015;20;;;;
3546207;2015;40;;;;
3546256;2015;20;;;;
3546306;2015;394;3;2;0;0
3546405;2015;584;3;1;0;2
3546504;2015;47;0;2;0;0
3546603;2015;439;3;2;0;0
3546702;2015;378;1;2;0;0
3546801;2015;791;5;1;0;0
3546900;2015;127;;;;
3547007;2015;80;;;;
3547106;2015;35;0;1;0;0
3547205;2015;11;0;0;1;0
3547304;2015;2162;12;4;0;0
3547403;2015;16;;;;
3547502;2015;251;0;1;0;0
3547601;2015;303;2;0;0;0
3547650;2015;15;;;;
3547700;2015;233;0;1;0;0
3547809;2015;9161;54;17;2;7
3547908;2015;69;1;0;0;0
3548005;2015;300;1;0;0;0
3548054;2015;113;1;0;0;0
3548104;2015;49;;;;
3548203;2015;94;;;;
3548302;2015;41;;;;
3548401;2015;58;1;0;0;0
3548500;2015;4865;31;12;2;3
3548609;2015;135;;;;
3548708;2015;11289;52;21;1;3
3548807;2015;1841;10;3;1;1
3548906;2015;3172;20;8;0;1
3549003;2015;24;;;;
3549102;2015;1027;11;1;0;0
3549201;2015;29;;;;
3549250;2015;23;;;;
3549300;2015;18;;;;
3549409;2015;630;3;0;0;0
3549508;2015;108;0;1;0;0
3549607;2015;44;1;0;0;0
3549706;2015;682;5;0;1;0
3549805;2015;5677;22;8;5;1
3549904;2015;9788;68;34;1;5
3549953;2015;207;1;3;0;0
3550001;2015;101;;;;
3550100;2015;491;5;1;1;0
3550209;2015;406;1;1;2;0
3550308;2015;177339;1113;416;81;76
3550407;2015;425;4;2;0;0
3550506;2015;94;;;;
3550605;2015;1106;5;3;0;1
3550704;2015;1294;5;1;1;0
3550803;2015;115;0;1;0;0
3550902;2015;153;1;1;0;0
3551009;2015;5156;48;16;1;2
3551108;2015;134;1;1;0;0
3551207;2015;49;;;;
3551306;2015;30;;;;
3551405;2015;138;1;1;0;0
3551504;2015;656;3;1;0;0
3551603;2015;340;1;2;0;0
3551702;2015;1691;8;5;3;2
3551801;2015;209;;;;
3551900;2015;230;1;0;0;0
3552007;2015;64;;;;
3552106;2015;380;3;0;1;0
3552205;2015;9417;67;25;2;1
3552304;2015;102;3;0;0;0
3552403;2015;3991;11;4;0;0
3552502;2015;4176;24;12;2;0
3552551;2015;46;;;;
3552601;2015;140;1;1;0;0
3552700;2015;201;4;0;0;0
3552809;2015;4608;34;11;4;1
3552908;2015;89;;;;
3553005;2015;180;4;0;0;0
3553104;2015;87;;;;
3553203;2015;49;;;;
3553302;2015;315;1;1;0;1
3553401;2015;283;2;1;1;0
3553500;2015;119;0;1;0;0
3553609;2015;141;0;0;0;0
3553658;2015;33;1;0;0;0
3553708;2015;670;10;3;0;0
3553807;2015;331;2;1;0;0
3553856;2015;79;;;;
3553906;2015;100;0;1;0;0
3553955;2015;225;1;2;0;0
3554003;2015;1684;13;3;0;0
3554102;2015;4080;24;10;0;0
3554201;2015;56;;;;
3554300;2015;392;0;2;0;0
3554409;2015;93;1;0;0;0
3554508;2015;508;1;1;0;0
3554607;2015;19;;;;
3554656;2015;23;1;0;0;0
3554706;2015;96;;;;
3554755;2015;15;1;1;0;0
3554805;2015;611;6;2;0;1
3554904;2015;70;;;;
3554953;2015;75;;;;
3555000;2015;771;6;1;0;0
3555109;2015;190;2;1;0;0
3555208;2015;13;0;1;0;0
3555307;2015;11;;;;
3555356;2015;57;0;1;0;0
3555406;2015;1320;7;4;0;1
3555505;2015;71;1;0;0;0
3555604;2015;99;0;1;0;0
3555703;2015;23;2;0;0;0
3555802;2015;96;1;0;0;0
3555901;2015;18;;;;
3556008;2015;137;;;;
3556107;2015;211;1;0;0;0
3556206;2015;1513;6;3;0;0
3556305;2015;354;1;4;1;1
3556354;2015;114;0;1;0;0
3556404;2015;534;4;1;0;0
3556453;2015;892;4;1;0;0
3556503;2015;1819;11;1;2;0
3556602;2015;118;1;0;0;0
3556701;2015;925;9;0;0;0
3556800;2015;203;1;0;0;0
3556909;2015;106;2;0;0;0
3556958;2015;15;;;;
3557006;2015;1724;18;3;0;1
3557105;2015;1135;4;0;0;0
3557154;2015;33;;;;
3557204;2015;214;1;1;0;0
3557303;2015;141;1;0;0;0
3500000;2014;68;2;0;0;0
3500105;2014;371;1;1;0;0
3500204;2014;55;1;0;0;0
3500303;2014;398;3;3;0;0
3500402;2014;95;0;1;0;0
3500501;2014;223;0;2;0;0
3500550;2014;75;2;0;0;0
3500600;2014;25;1;0;0;0
3500709;2014;517;5;0;0;0
3500758;2014;64;1;0;0;0
3500808;2014;40;;;;
3500907;2014;47;1;0;0;0
3501004;2014;177;1;1;0;0
3501103;2014;49;;;;
3501152;2014;241;3;0;0;0
3501202;2014;37;1;0;0;0
3501301;2014;325;2;2;0;0
3501400;2014;43;;;;
3501509;2014;46;1;0;0;0
3501608;2014;2690;23;11;0;2
3501707;2014;563;5;2;0;1
3501806;2014;69;;;;
3501905;2014;860;4;1;0;0
3502002;2014;49;1;0;0;0
3502101;2014;718;3;2;2;0
3502200;2014;329;3;4;0;1
3502309;2014;93;0;1;0;0
3502408;2014;40;0;1;0;0
3502507;2014;532;5;0;0;0
3502606;2014;39;;;;
3502705;2014;384;2;0;0;0
3502754;2014;333;3;1;2;0
3502804;2014;2518;9;6;0;1
3502903;2014;389;5;3;0;0
3503000;2014;72;1;0;0;0
3503109;2014;80;1;2;0;0
3503158;2014;19;;;;
3503208;2014;2929;19;6;4;0
3503307;2014;1617;6;6;0;0
3503356;2014;28;;;;
3503406;2014;85;;;;
3503505;2014;41;;;;
3503604;2014;151;0;0;0;0
3503703;2014;96;0;1;0;0
3503802;2014;607;3;1;0;0
3503901;2014;1319;12;2;1;1
3503950;2014;23;;;;
3504008;2014;1282;7;3;1;1
3504107;2014;1970;18;5;2;0
3504206;2014;183;2;0;0;0
3504305;2014;75;0;1;0;0
3504404;2014;138;2;0;0;0
3504503;2014;1334;14;4;0;0
3504602;2014;232;;;;
3504701;2014;13;;;;
3504800;2014;67;;;;
3504909;2014;99;;;;
3505005;2014;52;1;0;0;0
3505104;2014;92;2;0;0;0
3505203;2014;396;2;2;0;1
3505302;2014;338;2;0;0;0
3505351;2014;75;2;0;0;0
3505401;2014;69;0;2;0;0
3505500;2014;1554;9;2;0;1
3505609;2014;481;5;0;1;0
3505708;2014;5545;28;14;5;2
3505807;2014;265;1;1;0;0
3505906;2014;702;6;4;0;0
3506003;2014;4920;31;17;3;1
3506102;2014;920;10;1;0;1
3506201;2014;38;;;;
3506300;2014;120;1;0;0;0
3506359;2014;957;5;0;0;1
3506409;2014;93;2;0;0;0
3506508;2014;1517;9;3;2;1
3506607;2014;421;4;0;0;0
3506706;2014;213;1;0;0;0
3506805;2014;165;1;0;0;0
3506904;2014;111;0;2;0;0
3507001;2014;844;6;4;0;1
3507100;2014;324;2;1;0;0
3507159;2014;74;1;0;0;0
3507209;2014;17;;;;
3507308;2014;70;1;0;0;0
3507407;2014;172;1;0;0;0
3507456;2014;43;;;;
3507506;2014;1880;4;5;0;0
3507605;2014;2207;16;8;3;0
3507704;2014;75;;;;
3507753;2014;24;;;;
3507803;2014;307;0;1;0;0
3507902;2014;283;3;0;0;0
3508009;2014;302;2;2;0;2
3508108;2014;215;1;0;0;0
3508207;2014;46;;;;
3508306;2014;65;1;0;0;0
3508405;2014;723;8;2;1;0
3508504;2014;1286;7;3;0;1
3508603;2014;395;1;0;0;0
3508702;2014;178;0;1;0;0
3508801;2014;203;1;0;0;0
3508900;2014;49;0;0;1;0
3509007;2014;1346;13;3;1;0
3509106;2014;47;2;0;0;0
3509205;2014;1308;8;5;0;2
3509254;2014;503;2;2;1;1
3509304;2014;109;0;1;0;0
3509403;2014;344;2;0;0;0
3509452;2014;72;;;;
3509502;2014;16070;63;43;4;5
3509601;2014;1199;8;4;1;1
3509700;2014;724;6;3;1;0
3509809;2014;58;;;;
3509908;2014;185;1;0;1;1
3509957;2014;83;1;0;0;0
3510005;2014;336;0;1;0;1
3510104;2014;19;;;;
3510153;2014;65;;;;
3510203;2014;703;6;3;0;1
3510302;2014;301;0;0;0;1
3510401;2014;712;3;0;1;0
3510500;2014;1622;5;8;2;0
3510609;2014;6947;36;22;5;5
3510708;2014;124;;;;
3510807;2014;305;2;2;1;0
3510906;2014;21;;;;
3511003;2014;275;2;1;0;2
3511102;2014;1435;14;6;1;0
3511201;2014;97;2;1;0;0
3511300;2014;83;1;0;0;0
3511409;2014;243;4;0;0;0
3511508;2014;556;3;1;0;0
3511607;2014;259;1;0;1;0
3511706;2014;215;1;0;1;0
3511904;2014;110;2;0;0;0
3512001;2014;241;4;0;0;0
3512100;2014;117;;;;
3512209;2014;433;6;0;0;0
3512308;2014;213;4;0;0;0
3512407;2014;298;0;1;0;0
3512506;2014;65;0;2;0;0
3512605;2014;52;;;;
3512704;2014;54;1;0;0;0
3512803;2014;821;6;2;1;1
3512902;2014;77;;;;
3513009;2014;4103;11;16;3;1
3513108;2014;405;2;1;1;0
3513207;2014;93;1;0;0;0
3513306;2014;15;;;;
3513405;2014;1067;9;4;1;0
3513504;2014;1876;25;3;1;0
3513603;2014;225;2;0;0;0
3513702;2014;370;2;1;0;0
3513801;2014;6374;42;19;7;2
3513850;2014;16;;;;
3513900;2014;121;;;;
3514007;2014;127;;;;
3514106;2014;371;2;0;0;0
3514205;2014;26;;;;
3514304;2014;73;1;0;1;0
3514403;2014;484;6;2;0;1
3514502;2014;135;2;1;0;0
3514601;2014;97;1;0;0;0
3514700;2014;71;1;0;0;0
3514809;2014;211;2;0;1;0
3514908;2014;221;0;1;1;0
3514924;2014;44;0;0;1;0
3514957;2014;20;;;;
3515004;2014;4479;40;10;2;5
3515103;2014;982;11;0;1;0
3515129;2014;31;;;;
3515152;2014;250;2;1;0;0
3515186;2014;492;5;0;0;1
3515194;2014;57;;;;
3515202;2014;109;;;;
3515301;2014;28;;;;
3515350;2014;104;0;0;1;0
3515400;2014;211;2;1;0;0
3515509;2014;809;8;3;0;0
3515608;2014;59;;;;
3515657;2014;19;1;0;0;0
3515707;2014;2328;30;5;3;1
3515806;2014;20;;;;
3515905;2014;24;;;;
3516002;2014;122;;;;
3516101;2014;45;1;0;0;0
3516200;2014;4861;31;13;0;0
3516309;2014;3066;19;5;3;0
3516408;2014;2220;16;6;1;0
3516507;2014;32;;;;
3516606;2014;74;1;0;0;0
3516705;2014;539;5;2;0;0
3516804;2014;45;;;;
3516853;2014;62;;;;
3516903;2014;135;;;;
3517000;2014;122;2;1;1;0
3517109;2014;67;;;;
3517208;2014;159;4;0;0;0
3517307;2014;73;;;;
3517406;2014;481;1;0;0;0
3517505;2014;237;1;2;0;0
3517604;2014;246;3;1;0;0
3517703;2014;255;3;0;1;0
3517802;2014;78;;;;
3517901;2014;120;1;0;0;0
3518008;2014;21;;;;
3518107;2014;75;1;1;1;0
3518206;2014;377;5;2;0;0
3518305;2014;431;0;2;0;0
3518404;2014;1520;13;1;0;0
3518503;2014;163;0;0;0;1
3518602;2014;525;6;0;0;0
3518701;2014;4702;58;9;3;7
3518800;2014;21433;145;74;32;16
3518859;2014;119;2;0;0;0
3518909;2014;59;1;0;0;0
3519006;2014;103;1;0;0;0
3519055;2014;191;1;1;0;0
3519071;2014;3012;14;4;2;3
3519105;2014;155;;;;
3519204;2014;65;0;2;0;0
3519253;2014;83;0;1;0;0
3519303;2014;530;2;0;0;0
3519402;2014;178;0;1;0;0
3519501;2014;72;1;0;0;0
3519600;2014;737;3;4;0;0
3519709;2014;1122;11;1;2;1
3519808;2014;106;;;;
3519907;2014;92;0;0;0;0
3520004;2014;291;3;0;0;0
3520103;2014;337;0;1;0;0
3520202;2014;137;3;0;0;0
3520301;2014;312;7;2;0;0
3520400;2014;451;2;2;0;0
3520426;2014;140;1;0;1;0
3520442;2014;294;3;1;0;0
3520509;2014;3100;23;4;0;0
3520608;2014;76;0;0;0;0
3520707;2014;45;0;0;0;1
3520806;2014;39;;;;
3520905;2014;182;0;1;0;0
3521002;2014;357;2;1;0;0
